FPR,TPR,Threshold
0.022095238095238095,0.6215162736308711,0.92422086
0.02266666666666667,0.6215162736308711,0.9240437
0.02266666666666667,0.6244396803741961,0.92334574
0.022857142857142857,0.6244396803741961,0.9232504
0.022857142857142857,0.6289222373806276,0.9216435
0.023047619047619046,0.6289222373806276,0.9215375
0.023047619047619046,0.6314558565581758,0.920783
0.023238095238095238,0.6314558565581758,0.9207111
0.023238095238095238,0.6374975638277139,0.9193454
0.023428571428571427,0.6374975638277139,0.9191466
0.023428571428571427,0.6386669265250439,0.9186904
0.02361904761904762,0.6386669265250439,0.9185288
0.02361904761904762,0.6408107581368154,0.9180421
0.023809523809523808,0.6408107581368154,0.9179144
0.023809523809523808,0.6425648021828103,0.91738826
0.024,0.6425648021828103,0.9173597
0.024,0.6480218281036835,0.9158499
0.02419047619047619,0.6480218281036835,0.91573465
0.02419047619047619,0.6495809783667901,0.91519576
0.02438095238095238,0.6495809783667901,0.9151957
0.02438095238095238,0.6575716234652115,0.91256595
0.02457142857142857,0.6575716234652115,0.9125428
0.02457142857142857,0.6669265250438511,0.9100864
0.02495238095238095,0.6669265250438511,0.9099319
0.02495238095238095,0.6679009939582927,0.9096007
0.025142857142857144,0.6679009939582927,0.9095349
0.025142857142857144,0.6682907815240694,0.9094594
0.025714285714285714,0.6682907815240694,0.9092679
0.025714285714285714,0.6708244007016176,0.9084141
0.025904761904761906,0.6708244007016176,0.908376
0.025904761904761906,0.6727733385305009,0.9078071
0.026095238095238095,0.6727733385305009,0.9077474
0.026095238095238095,0.6749171701422725,0.9074678
0.026285714285714287,0.6749171701422725,0.90729195
0.026285714285714287,0.6780354706684857,0.9066202
0.026476190476190476,0.6780354706684857,0.9065825
0.026476190476190476,0.678230364451374,0.90654445
0.02666666666666667,0.678230364451374,0.90641326
0.02666666666666667,0.6811537711946989,0.90536696
0.027047619047619046,0.6811537711946989,0.90522397
0.027047619047619046,0.6827129214578055,0.90453005
0.02723809523809524,0.6827129214578055,0.90427595
0.02723809523809524,0.6862210095497954,0.9029969
0.027428571428571427,0.6862210095497954,0.90299606
0.027428571428571427,0.6903137789904502,0.90176463
0.02761904761904762,0.6903137789904502,0.9016672
0.02761904761904762,0.6914831416877801,0.90125734
0.02780952380952381,0.6914831416877801,0.9012573
0.02780952380952381,0.696745273825765,0.89954007
0.028,0.696745273825765,0.89947087
0.028,0.6975248489573183,0.89931464
0.02819047619047619,0.6975248489573183,0.8992982
0.02819047619047619,0.6984993178717599,0.8991112
0.02838095238095238,0.6984993178717599,0.8990822
0.02838095238095238,0.6988891054375366,0.89887947
0.02895238095238095,0.6988891054375366,0.8986167
0.02895238095238095,0.7022022997466381,0.8975321
0.029333333333333333,0.7022022997466381,0.89742273
0.029333333333333333,0.7025920873124147,0.897078
0.029523809523809525,0.7025920873124147,0.89702785
0.029523809523809525,0.703371662443968,0.8964756
0.029714285714285714,0.703371662443968,0.89646316
0.029714285714285714,0.704541025141298,0.8960111
0.029904761904761906,0.704541025141298,0.8959478
0.029904761904761906,0.705125706489963,0.8958412
0.030095238095238095,0.705125706489963,0.8958001
0.030095238095238095,0.7061001754044046,0.8952724
0.030285714285714287,0.7061001754044046,0.8951555
0.030285714285714287,0.7098031572792828,0.8937565
0.030476190476190476,0.7098031572792828,0.89372456
0.030476190476190476,0.712921457805496,0.8927709
0.030666666666666665,0.712921457805496,0.89264125
0.030666666666666665,0.714675501851491,0.8915768
0.030857142857142857,0.714675501851491,0.8915572
0.030857142857142857,0.7158448645488209,0.8912185
0.031047619047619046,0.7158448645488209,0.8911387
0.031047619047619046,0.7213018904696941,0.888978
0.03123809523809524,0.7213018904696941,0.88896704
0.03123809523809524,0.7220814656012473,0.88868034
0.031619047619047616,0.7220814656012473,0.888605
0.031619047619047616,0.7222763593841356,0.8885894
0.032,0.7222763593841356,0.88848996
0.032,0.7312414733969986,0.8839657
0.03219047619047619,0.7312414733969986,0.8838697
0.03219047619047619,0.7335801987916586,0.882744
0.03238095238095238,0.7335801987916586,0.88274354
0.03238095238095238,0.7343597739232118,0.88235795
0.03257142857142857,0.7343597739232118,0.88234574
0.03257142857142857,0.7349444552718768,0.8821129
0.03276190476190476,0.7349444552718768,0.88204944
0.03276190476190476,0.7361138179692068,0.88179564
0.032952380952380955,0.7361138179692068,0.8817625
0.032952380952380955,0.737478074449425,0.8811695
0.03314285714285714,0.737478074449425,0.88116944
0.03314285714285714,0.7378678620152017,0.88099456
0.03333333333333333,0.7378678620152017,0.88093555
0.03333333333333333,0.73806275579809,0.8809155
0.033523809523809525,0.73806275579809,0.8808435
0.033523809523809525,0.7388423309296434,0.8807134
0.03371428571428572,0.7388423309296434,0.880713
0.03371428571428572,0.74040148119275,0.88013005
0.034095238095238095,0.74040148119275,0.8800218
0.034095238095238095,0.7439095692847398,0.878538
0.03428571428571429,0.7439095692847398,0.87853163
0.03428571428571429,0.7454687195478464,0.8780432
0.03447619047619047,0.7454687195478464,0.8780249
0.03447619047619047,0.7462482946793997,0.8776007
0.034666666666666665,0.7462482946793997,0.87751245
0.034666666666666665,0.747027869810953,0.8771604
0.035238095238095235,0.747027869810953,0.877075
0.035238095238095235,0.7487819138569479,0.8763264
0.03561904761904762,0.7487819138569479,0.8761397
0.03561904761904762,0.749366595205613,0.8757541
0.03580952380952381,0.749366595205613,0.8757529
0.03580952380952381,0.7507308516858312,0.87508357
0.03619047619047619,0.7507308516858312,0.87499833
0.03619047619047619,0.7509257454687196,0.8749164
0.03638095238095238,0.7509257454687196,0.8747829
0.03638095238095238,0.7511206392516079,0.87465847
0.03676190476190476,0.7511206392516079,0.8740698
0.03676190476190476,0.7526797895147145,0.8731064
0.037142857142857144,0.7526797895147145,0.87298936
0.037142857142857144,0.7540440459949328,0.87205666
0.037333333333333336,0.7540440459949328,0.87205446
0.037333333333333336,0.754823621126486,0.8717532
0.03752380952380952,0.754823621126486,0.871497
0.03752380952380952,0.7583317092184759,0.86987495
0.037714285714285714,0.7583317092184759,0.8698636
0.037714285714285714,0.7587214967842526,0.86956626
0.037904761904761906,0.7587214967842526,0.869534
0.037904761904761906,0.7589163905671409,0.8694105
0.0380952380952381,0.7589163905671409,0.86937284
0.0380952380952381,0.7593061781329176,0.8692746
0.038285714285714284,0.7593061781329176,0.8692446
0.038285714285714284,0.7596959656986942,0.86917865
0.038476190476190476,0.7596959656986942,0.86911255
0.038476190476190476,0.7598908594815825,0.86909986
0.03866666666666667,0.7598908594815825,0.86891884
0.03866666666666667,0.7602806470473592,0.86842966
0.039047619047619046,0.7602806470473592,0.86818314
0.039047619047619046,0.7610602221789124,0.8678235
0.03923809523809524,0.7610602221789124,0.867806
0.03923809523809524,0.7659325667511206,0.86476296
0.039619047619047616,0.7659325667511206,0.86462504
0.039619047619047616,0.7667121418826739,0.8644606
0.03980952380952381,0.7667121418826739,0.86431485
0.03980952380952381,0.767296823231339,0.86377966
0.04,0.767296823231339,0.8635811
0.04,0.7684661859286689,0.862853
0.04019047619047619,0.7684661859286689,0.8627416
0.04019047619047619,0.7686610797115572,0.86259747
0.04038095238095238,0.7686610797115572,0.86244345
0.04038095238095238,0.7698304424088872,0.861696
0.04057142857142857,0.7698304424088872,0.8616843
0.04057142857142857,0.7760670434613136,0.85871816
0.04076190476190476,0.7760670434613136,0.85867167
0.04076190476190476,0.7764568310270903,0.8584814
0.040952380952380955,0.7764568310270903,0.858459
0.040952380952380955,0.7766517248099786,0.8582095
0.04114285714285714,0.7766517248099786,0.85801613
0.04114285714285714,0.7772364061586435,0.85792917
0.04133333333333333,0.7772364061586435,0.8578349
0.04133333333333333,0.7799649191190801,0.85680264
0.04171428571428572,0.7799649191190801,0.8565082
0.04171428571428572,0.7805496004677451,0.8560933
0.0419047619047619,0.7805496004677451,0.85602295
0.0419047619047619,0.7819138569479633,0.85523224
0.04228571428571429,0.7819138569479633,0.8550211
0.04228571428571429,0.7844474761255116,0.8530016
0.04247619047619047,0.7844474761255116,0.85273266
0.04247619047619047,0.7862015201715066,0.8516179
0.042666666666666665,0.7862015201715066,0.85155463
0.042666666666666665,0.7863964139543949,0.85152566
0.04285714285714286,0.7863964139543949,0.85148084
0.04285714285714286,0.7881504580003897,0.8509586
0.04304761904761905,0.7881504580003897,0.8508967
0.04304761904761905,0.790099395829273,0.84912443
0.043238095238095235,0.790099395829273,0.8490857
0.043238095238095235,0.7904891833950497,0.8488581
0.04361904761904762,0.7904891833950497,0.84865516
0.04361904761904762,0.7922432274410446,0.84718895
0.04380952380952381,0.7922432274410446,0.84718585
0.04380952380952381,0.7936074839212629,0.84690845
0.044,0.7936074839212629,0.84687203
0.044,0.7943870590528163,0.8466743
0.04438095238095238,0.7943870590528163,0.8463592
0.04438095238095238,0.7947768466185928,0.84616035
0.044571428571428574,0.7947768466185928,0.8461154
0.044571428571428574,0.7961411030988111,0.84541655
0.04476190476190476,0.7961411030988111,0.845339
0.04476190476190476,0.7969206782303645,0.8450067
0.04495238095238095,0.7969206782303645,0.8449184
0.04495238095238095,0.7971155720132528,0.8448545
0.045142857142857144,0.7971155720132528,0.8445187
0.045142857142857144,0.7975053595790295,0.8440473
0.04533333333333334,0.7975053595790295,0.8440381
0.04533333333333334,0.7980900409276944,0.84392184
0.04552380952380952,0.7980900409276944,0.84379613
0.04552380952380952,0.7982849347105827,0.8434032
0.045714285714285714,0.7982849347105827,0.84332174
0.045714285714285714,0.8000389787565777,0.84230304
0.04590476190476191,0.8000389787565777,0.8422029
0.04590476190476191,0.800233872539466,0.84210587
0.04609523809523809,0.800233872539466,0.84187376
0.04609523809523809,0.8014032352367959,0.841158
0.046285714285714284,0.8014032352367959,0.8410466
0.046285714285714284,0.8021828103683493,0.840761
0.046476190476190476,0.8021828103683493,0.8406986
0.046476190476190476,0.8037419606314559,0.8395921
0.04666666666666667,0.8037419606314559,0.83923084
0.04666666666666667,0.8045215357630091,0.83872616
0.046857142857142854,0.8045215357630091,0.8387099
0.046857142857142854,0.8056908984603391,0.83768916
0.047047619047619046,0.8056908984603391,0.8373886
0.047047619047619046,0.8068602611576691,0.8368704
0.04723809523809524,0.8068602611576691,0.836856
0.04723809523809524,0.808614305203664,0.8361513
0.04742857142857143,0.808614305203664,0.83610004
0.04742857142857143,0.8113428181641006,0.8348509
0.047619047619047616,0.8113428181641006,0.83480006
0.047619047619047616,0.8130968622100955,0.83401597
0.04780952380952381,0.8130968622100955,0.8338008
0.04780952380952381,0.8134866497758722,0.8334764
0.048,0.8134866497758722,0.83344245
0.048,0.8136815435587604,0.83335257
0.04819047619047619,0.8136815435587604,0.8333167
0.04819047619047619,0.8146560124732021,0.8326317
0.04838095238095238,0.8146560124732021,0.8324047
0.04838095238095238,0.8158253751705321,0.83189726
0.04857142857142857,0.8158253751705321,0.8316239
0.04857142857142857,0.8164100565191971,0.83065903
0.048952380952380956,0.8164100565191971,0.8304991
0.048952380952380956,0.8197232508282986,0.8277939
0.04914285714285714,0.8197232508282986,0.82750225
0.04914285714285714,0.8201130383940752,0.8272307
0.049523809523809526,0.8201130383940752,0.82704115
0.049523809523809526,0.8208926135256285,0.82665884
0.04971428571428571,0.8208926135256285,0.8265986
0.04971428571428571,0.8255700643149484,0.82236874
0.0499047619047619,0.8255700643149484,0.8221525
0.0499047619047619,0.8281036834924966,0.8190681
0.05047619047619047,0.8281036834924966,0.8185707
0.05047619047619047,0.8288832586240499,0.81773853
0.050666666666666665,0.8288832586240499,0.8176764
0.050666666666666665,0.8290781524069383,0.81764597
0.05085714285714286,0.8290781524069383,0.817488
0.05085714285714286,0.8302475151042682,0.8170495
0.05104761904761905,0.8302475151042682,0.81703377
0.05104761904761905,0.8312219840187098,0.8160293
0.051238095238095235,0.8312219840187098,0.8160083
0.051238095238095235,0.8318066653673748,0.81574726
0.05142857142857143,0.8318066653673748,0.81571126
0.05142857142857143,0.8327811342818164,0.8151738
0.05161904761904762,0.8327811342818164,0.8151281
0.05161904761904762,0.8333658156304814,0.81401026
0.05180952380952381,0.8333658156304814,0.8139461
0.05180952380952381,0.8339504969791464,0.81294435
0.052,0.8339504969791464,0.8128553
0.052,0.8347300721106997,0.8121039
0.05238095238095238,0.8347300721106997,0.8117881
0.05238095238095238,0.8351198596764763,0.8116145
0.052571428571428575,0.8351198596764763,0.81158066
0.052571428571428575,0.835509647242253,0.81071955
0.05295238095238095,0.835509647242253,0.8106295
0.05295238095238095,0.8358994348080296,0.8102999
0.053142857142857144,0.8358994348080296,0.8102597
0.053142857142857144,0.8366790099395829,0.80998254
0.05333333333333334,0.8366790099395829,0.80984277
0.05333333333333334,0.8378483726369129,0.80910933
0.05352380952380952,0.8378483726369129,0.80905515
0.05352380952380952,0.8390177353342428,0.80862147
0.053714285714285714,0.8390177353342428,0.8083878
0.053714285714285714,0.8399922042486845,0.8072032
0.05390476190476191,0.8399922042486845,0.80700064
0.05390476190476191,0.8411615669460144,0.8064765
0.05409523809523809,0.8411615669460144,0.8058436
0.05409523809523809,0.8423309296433443,0.8049384
0.054285714285714284,0.8423309296433443,0.80489975
0.054285714285714284,0.8458390177353342,0.8008293
0.05466666666666667,0.8458390177353342,0.8004672
0.05466666666666667,0.8460339115182226,0.8003129
0.054857142857142854,0.8460339115182226,0.80024123
0.054857142857142854,0.8481777431299942,0.7987383
0.05504761904761905,0.8481777431299942,0.79855204
0.05504761904761905,0.8487624244786591,0.7981178
0.05523809523809524,0.8487624244786591,0.7977316
0.05523809523809524,0.8491522120444358,0.7973351
0.05542857142857143,0.8491522120444358,0.7972972
0.05542857142857143,0.850516468524654,0.79527867
0.05561904761904762,0.850516468524654,0.79523945
0.05561904761904762,0.8509062560904307,0.79421747
0.05580952380952381,0.8509062560904307,0.7939731
0.05580952380952381,0.8538296628337556,0.7922553
0.05638095238095238,0.8538296628337556,0.7919929
0.05638095238095238,0.8551939193139739,0.7898495
0.05657142857142857,0.8551939193139739,0.7893372
0.05657142857142857,0.8561683882284156,0.78866446
0.05714285714285714,0.8561683882284156,0.7881847
0.05714285714285714,0.8569479633599688,0.7876037
0.05733333333333333,0.8569479633599688,0.7874993
0.05733333333333333,0.8583122198401871,0.78601414
0.057523809523809526,0.8583122198401871,0.7858876
0.057523809523809526,0.8588969011888521,0.7853279
0.0579047619047619,0.8588969011888521,0.7848185
0.0579047619047619,0.859481582537517,0.7834842
0.058095238095238096,0.859481582537517,0.7834413
0.058095238095238096,0.8596764763204053,0.7834232
0.05828571428571429,0.8596764763204053,0.7833749
0.05828571428571429,0.860066263886182,0.7830795
0.05847619047619047,0.860066263886182,0.7826498
0.05847619047619047,0.8610407328006237,0.7818184
0.058666666666666666,0.8610407328006237,0.7817906
0.058666666666666666,0.8614305203664003,0.7811239
0.05904761904761905,0.8614305203664003,0.78107643
0.05904761904761905,0.862404989280842,0.77947164
0.059238095238095236,0.862404989280842,0.7791945
0.059238095238095236,0.8639641395439486,0.7772838
0.05961904761904762,0.8639641395439486,0.7768509
0.05961904761904762,0.8655232898070552,0.775628
0.06,0.8655232898070552,0.7751226
0.06,0.8670824400701618,0.77335095
0.06038095238095238,0.8670824400701618,0.77247846
0.06038095238095238,0.8672773338530501,0.77236795
0.06076190476190476,0.8672773338530501,0.7719434
0.06076190476190476,0.867862015201715,0.7712784
0.06095238095238095,0.867862015201715,0.77096975
0.06095238095238095,0.8682518027674917,0.7707237
0.061142857142857145,0.8682518027674917,0.7704892
0.061142857142857145,0.8688364841161567,0.77012026
0.06133333333333333,0.8688364841161567,0.769264
0.06133333333333333,0.8694211654648216,0.76855934
0.06152380952380952,0.8694211654648216,0.7677766
0.06152380952380952,0.8703956343792633,0.7654536
0.061714285714285715,0.8703956343792633,0.76545084
0.061714285714285715,0.8705905281621517,0.7646519
0.06190476190476191,0.8705905281621517,0.7643437
0.06190476190476191,0.8721496784252583,0.7622514
0.06209523809523809,0.8721496784252583,0.76186645
0.06209523809523809,0.8723445722081465,0.76118445
0.062285714285714285,0.8723445722081465,0.7609138
0.062285714285714285,0.8733190411225882,0.7602689
0.06247619047619048,0.8733190411225882,0.7602673
0.06247619047619048,0.8737088286883649,0.75971514
0.06266666666666666,0.8737088286883649,0.75928265
0.06266666666666666,0.8746832976028065,0.75827456
0.06304761904761905,0.8746832976028065,0.7579687
0.06304761904761905,0.877411810563243,0.7508305
0.06323809523809523,0.877411810563243,0.750534
0.06323809523809523,0.8783862794776847,0.74899447
0.06342857142857143,0.8783862794776847,0.748976
0.06342857142857143,0.8787760670434613,0.74834645
0.06380952380952382,0.8787760670434613,0.7478496
0.06380952380952382,0.879165854609238,0.7470847
0.064,0.879165854609238,0.7470374
0.064,0.879750535957903,0.74667716
